Make,Model,Location,First registration,Mileage,Power,Transmission,Fuel,Drive type,Consumption,CO2 emissions,Body color,Interior color,Interior material,Body,Doors,Seats,Price
Audi,RS6,Germany,2024,20,621,Automatic,Petrol,4x4,12.1,263,Silver,Black interior,Full leather interior,Station Wagon,4/5 doors,5,167399
Audi,RS6,Germany,2024,20,621,Automatic,Petrol,4x4,12.1,263,Grey,Black interior,Full leather interior,Station Wagon,4/5 doors,5,167349
Mercedes-Benz,G 63 AMG,Germany,2019,57564,577,Automatic,Petrol,4x4,14.4,343,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,167349
Aston Martin,DB11,Germany,2020,16532,630,Automatic,Petrol,4x2,11.1,265,Grey,Black interior,Full leather interior,Coupe,2/3 doors,2,167349
Porsche,992,Germany,2024,0,389,Automatic,Petrol,4x4,9.7,221,Silver,Black interior,Full leather interior,Cabriolet,2/3 doors,4,167349
BMW,M4,Germany,2024,0,543,Automatic,Petrol,4x4,10.2,232,Green,Other interior color,Full leather interior,Coupe,2/3 doors,4,167349
Mercedes-Benz,GLE 63 AMG,Germany,2023,9901,603,Automatic,Petrol,4x4,11.0,260,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,167349
Mercedes-Benz,SL 63 AMG,Germany,2024,10000,577,Automatic,Petrol,4x4,12.5,298,Black,Black interior,Full leather interior,Cabriolet,2/3 doors,4,167349
Mercedes-Benz,E 63 AMG,Germany,2023,9950,603,Automatic,Petrol,4x4,11.7,279,Grey,Grey interior,Full leather interior,Station Wagon,4/5 doors,5,167349
Porsche,992,Germany,2021,8100,444,Automatic,Petrol,4x4,9.9,227,Green,Other interior color,Full leather interior,Coupe,2/3 doors,4,165199
Audi,RS7,Germany,2024,2100,591,Automatic,Petrol,4x4,12.0,263,Grey,Black interior,Full leather interior,Sedans / saloons,4/5 doors,5,167349
Mercedes-Benz,G 500,Germany,2018,13000,416,Automatic,Petrol,4x4,12.3,289,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,166599
Land Rover,Range Rover,France,2023,11900,503,Automatic,Hybrid,4x4,10.0,20,Brown,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,166599
Mercedes-Benz,AMG GT,France,2018,14500,577,Automatic,Petrol,4x4,10.8,259,Grey,Black interior,Full leather interior,Coupe,2/3 doors,2,166599
Porsche,992,Germany,2021,37900,380,Automatic,Petrol,4x4,9.7,221,Orange,Black interior,Full leather interior,Cabriolet,2/3 doors,4,166549
Porsche,991,France,2017,48649,444,Automatic,Petrol,4x4,9.1,207,Black,Black interior,Full leather interior,Cabriolet,2/3 doors,4,166549
Porsche,992,France,2019,15130,444,Automatic,Petrol,4x2,9.8,223,Grey,Black interior,Full leather interior,Cabriolet,2/3 doors,4,166549
Porsche,992,Spain,2022,5300,473,Automatic,Petrol,4x2,10.1,221,Silver,Other interior color,Other interior material,Coupe,2/3 doors,4,166549
Porsche,992,Spain,2024,50,380,Automatic,Petrol,4x2,9.4,215,Black,Other interior color,Other interior material,Coupe,2/3 doors,4,166549
Audi,RS7,Spain,2024,6000,621,Automatic,Petrol,4x4,12.0,263,Grey,Other interior color,Other interior material,Sedans / saloons,4/5 doors,4,166549
BMW,X5 M,Germany,2024,0,617,Automatic,Petrol,4x4,13.0,291,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,166499
Mercedes-Benz,G 400,Italy,2021,59000,326,Automatic,Diesel,4x4,8.7,282,Black,Other interior color,Full leather interior,SUV / offroad,4/5 doors,5,166499
Mercedes-Benz,G 63 AMG,Germany,2020,27000,577,Automatic,Petrol,4x4,15.6,373,Green,Beige interior,Full leather interior,SUV / offroad,4/5 doors,5,166499
Porsche,992,Germany,2022,10462,473,Automatic,Petrol,4x2,10.2,224,Silver,Other interior color,Alcantara interior,Cabriolet,2/3 doors,4,166499
Porsche,991,Germany,2018,35700,493,Automatic,Petrol,4x2,12.1,288,Silver,Black interior,Alcantara interior,Coupe,2/3 doors,2,166499
Bentley,Continental GT,Netherlands,2019,88472,626,Automatic,Petrol,4x4,13.3,317,Black,Black interior,Full leather interior,Coupe,2/3 doors,4,166499
Porsche,992,France,2019,52500,444,Automatic,Petrol,4x4,9.9,225,Grey,Other interior color,Full leather interior,Cabriolet,2/3 doors,4,166499
Porsche,Cayenne,France,2022,38000,671,Automatic,Hybrid,4x4,11.0,88,Blue,Beige interior,Full leather interior,SUV / offroad,4/5 doors,5,166499
Cadillac,Escalade,France,2023,15,420,Automatic,Petrol,4x4,13.1,302,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,7,166449
BMW,X6 M,Germany,2024,0,617,Automatic,Petrol,4x4,12.9,288,Green,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,164799
Mercedes-Benz,SL 63 AMG,Germany,2022,7500,577,Automatic,Petrol,4x4,12.2,292,Grey,Black interior,Full leather interior,Cabriolet,2/3 doors,4,164799
Audi,RS6,Germany,2024,0,621,Automatic,Petrol,4x4,12.1,263,Black,Black interior,Full leather interior,Station Wagon,4/5 doors,5,164749
Audi,SQ7,Poland,2024,15,500,Automatic,Petrol,4x4,11.4,272,Green,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,164749
Aston Martin,DBX,Spain,2021,18000,543,Automatic,Petrol,4x4,13.5,323,Black,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,164699
Porsche,992,Germany,2024,0,389,Automatic,Petrol,4x2,9.4,215,Black,Black interior,Full leather interior,Coupe,2/3 doors,4,164699
Mercedes-Benz,G 500,Spain,2023,20805,416,Automatic,Petrol,4x4,14.2,340,Black,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,164599
Porsche,992,Italy,2020,36600,444,Automatic,Petrol,4x4,9.9,225,Silver,Black interior,Full leather interior,Cabriolet,2/3 doors,4,164599
Porsche,992,Germany,2022,16250,473,Automatic,Petrol,4x2,10.2,224,Grey,Black interior,Alcantara interior,Cabriolet,2/3 doors,4,164599
Porsche,992,Italy,2020,16900,444,Automatic,Petrol,4x4,9.9,227,Grey,Black interior,Full leather interior,Coupe,2/3 doors,4,164599
Porsche,991,Austria,2014,29000,469,Automatic,Petrol,4x2,12.4,289,Grey,Black interior,Alcantara interior,Coupe,2/3 doors,2,164599
Porsche,992,Germany,2022,18100,444,Automatic,Petrol,4x4,9.9,225,Black,Black interior,Full leather interior,Cabriolet,2/3 doors,4,164599
Mercedes-Benz,AMG GT R,France,2018,15910,586,Automatic,Petrol,4x2,10.8,259,Black,Other interior color,Other interior material,Coupe,2/3 doors,2,164599
Audi,R8,Spain,2022,9900,562,Automatic,Petrol,4x2,13.2,303,Black,Other interior color,Other interior material,Cabriolet,2/3 doors,2,164599
Land Rover,Range Rover,France,2024,10000,453,Automatic,Hybrid,4x4,10.0,17,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,164599
Mercedes-Benz,GLE 63 AMG,Italy,2022,28000,603,Automatic,Petrol,4x4,11.5,275,Black,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,164599
Porsche,992,France,2019,26358,444,Automatic,Petrol,4x2,9.1,208,Black,Black interior,Full leather interior,Cabriolet,2/3 doors,4,164599
Aston Martin,DB11,Spain,2022,11900,503,Automatic,Petrol,4x2,9.9,230,Grey,Other interior color,Other interior material,Coupe,2/3 doors,4,164599
Audi,RSQ8,Luxembourg,2024,50,591,Automatic,Petrol,4x4,12.1,277,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,163099
Porsche,992,Germany,2024,19000,389,Automatic,Petrol,4x2,9.6,218,Black,Black interior,Full leather interior,Cabriolet,2/3 doors,4,163049
Mercedes-Benz,GLE 63 AMG,Germany,2023,230,603,Automatic,Petrol,4x4,12.7,288,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,163049
Porsche,992,Germany,2024,0,389,Automatic,Petrol,4x2,9.6,218,Grey,Black interior,Full leather interior,Cabriolet,2/3 doors,4,162999
Porsche,Cayenne,Germany,2024,8800,468,Automatic,Petrol,4x4,11.8,283,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,4,162999
Audi,RSQ8,Germany,2024,0,591,Automatic,Petrol,4x4,12.1,277,Black,Other interior color,Part leather interior,SUV / offroad,4/5 doors,5,162999
Porsche,992,Germany,2023,41399,473,Automatic,Petrol,4x4,10.6,226,Grey,Black interior,Alcantara interior,Cabriolet,2/3 doors,4,162999
Land Rover,Defender,Austria,2024,14300,518,Automatic,Petrol,4x4,8.8,333,Grey,Brown interior,Full leather interior,SUV / offroad,4/5 doors,5,162899
Porsche,992,France,2024,6980,389,Automatic,Petrol,4x2,9.4,215,Grey,Black interior,Full leather interior,Coupe,2/3 doors,4,162899
Porsche,992,France,2024,10,389,Automatic,Petrol,4x2,9.4,215,Black,Black interior,Full leather interior,Coupe,2/3 doors,4,162899
Porsche,Cayman,Austria,2022,7500,414,Manual,Petrol,4x2,10.5,251,Silver,Other interior color,Full leather interior,Coupe,2/3 doors,2,162899
Porsche,992,Austria,2019,20000,444,Automatic,Petrol,4x2,9.6,220,Blue,Black interior,Part leather interior,Coupe,2/3 doors,4,162899
Lexus,LC 500,Austria,2024,5555,457,Automatic,Petrol,4x2,8.0,196,Grey,Other interior color,Full leather interior,Cabriolet,2/3 doors,4,162899
RAM,1500,France,2021,31289,703,Automatic,Ethanol,4x2,13.0,306,Black,Black interior,Full leather interior,Pick-up,4/5 doors,4,162899
RAM,1500,France,2021,31289,703,Automatic,Petrol,4x2,13.0,306,Grey,Black interior,Full leather interior,Pick-up,4/5 doors,4,162899
Audi,SQ7,Germany,2024,10,500,Automatic,Petrol,4x4,12.4,272,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,7,162899
Audi,RSQ8,Germany,2024,5,591,Manual,Petrol,4x4,12.1,277,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,162899
Audi,SQ7,Germany,2024,10,500,Automatic,Petrol,4x4,11.4,272,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,7,162899
Mercedes-Benz,SL 55 AMG,France,2022,10103,469,Automatic,Petrol,4x4,12.1,288,Grey,Beige interior,Full leather interior,Cabriolet,2/3 doors,2,162849
Bentley,Bentayga,Germany,2020,65644,626,Automatic,Petrol,4x4,14.0,335,White,Beige interior,Full leather interior,SUV / offroad,4/5 doors,5,161399
Audi,RSQ8,France,2022,33359,591,Automatic,Petrol,4x4,12.1,277,White,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,161399
Porsche,992,France,2019,52500,444,Automatic,Petrol,4x2,9.8,223,Grey,Other interior color,Full leather interior,Cabriolet,2/3 doors,4,161399
Porsche,991,Netherlands,2017,67000,573,Automatic,Petrol,4x4,8.9,212,Grey,Other interior color,Full leather interior,Coupe,2/3 doors,4,161399
Porsche,992,France,2019,13900,444,Automatic,Petrol,4x4,9.7,222,Green,Black interior,Full leather interior,Coupe,2/3 doors,4,161399
Aston Martin,DB11,France,2019,39900,503,Automatic,Petrol,4x2,12.0,283,Blue,Other interior color,Full leather interior,Cabriolet,2/3 doors,4,161399
Porsche,991,France,2018,35900,444,Automatic,Petrol,4x2,9.1,208,White,Black interior,Full leather interior,Cabriolet,2/3 doors,4,161399
BMW,M4,Spain,2023,5700,543,Automatic,Petrol,4x2,9.3,222,Grey,Other interior color,Other interior material,Coupe,2/3 doors,2,161399
Porsche,992,France,2019,50050,444,Automatic,Petrol,4x4,8.6,206,Silver,Black interior,Full leather interior,Coupe,2/3 doors,4,161399
Land Rover,Range Rover Sport,France,2024,5000,434,Automatic,Hybrid,4x4,10.0,17,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,161399
Land Rover,Range Rover Sport,France,2024,6000,434,Automatic,Hybrid,4x4,10.0,17,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,161399
Porsche,992,Germany,2024,300,380,Automatic,Petrol,4x4,9.7,221,Grey,Other interior color,Full leather interior,Cabriolet,2/3 doors,4,161399
Porsche,991,France,2016,55900,573,Automatic,Petrol,4x2,9.1,212,Silver,Black interior,Full leather interior,Coupe,2/3 doors,4,161399
Bentley,Continental GT,France,2018,42607,626,Automatic,Petrol,4x4,11.6,278,Grey,Black interior,Full leather interior,Coupe,2/3 doors,4,161399
Porsche,992,Germany,2021,10500,444,Automatic,Petrol,4x4,9.9,227,Blue,Other interior color,Full leather interior,Coupe,2/3 doors,4,161399
Land Rover,Range Rover Sport,France,2023,10000,434,Automatic,Hybrid,4x4,10.0,17,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,161399
Land Rover,Range Rover,France,2023,6100,503,Automatic,Hybrid,4x4,10.0,20,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,161399
BMW,M4,France,2021,23550,503,Automatic,Petrol,4x2,9.6,229,Black,Black interior,Full leather interior,Coupe,2/3 doors,4,161399
Land Rover,Range Rover Sport,France,2023,10000,346,Automatic,Diesel,4x4,6.9,184,Grey,Brown interior,Full leather interior,SUV / offroad,4/5 doors,5,161399
Porsche,992,France,2019,41647,444,Automatic,Petrol,4x2,8.6,205,Silver,Black interior,Full leather interior,Coupe,2/3 doors,4,161399
Mercedes-Benz,G 400,Germany,2022,40417,326,Automatic,Diesel,4x4,10.9,289,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,158949
BMW,M4,Germany,2024,10,543,Automatic,Petrol,4x2,8.0,195,Grey,Other interior color,Full leather interior,Coupe,2/3 doors,4,158949
BMW,M4,Germany,2024,0,543,Automatic,Petrol,4x4,10.2,232,Grey,Other interior color,Full leather interior,Coupe,2/3 doors,4,158949
RAM,1500,Germany,2024,30,703,Automatic,Petrol,4x4,12.8,422,Red,Black interior,Full leather interior,Pick-up,4/5 doors,5,158999
Audi,RS6,Germany,2024,15,621,Automatic,Petrol,4x4,12.1,263,Grey,Black interior,Full leather interior,Station Wagon,4/5 doors,5,158949
Audi,R8,Germany,2020,15637,612,Automatic,Petrol,4x4,12.4,297,Grey,Black interior,Full leather interior,Coupe,2/3 doors,2,158949
Audi,RSQ8,Germany,2024,0,591,Automatic,Petrol,4x4,12.1,277,Black,Black interior,Part leather interior,SUV / offroad,4/5 doors,5,158949
Audi,RS7,Germany,2024,2500,591,Automatic,Petrol,4x4,12.0,263,Grey,Black interior,Full leather interior,Sedans / saloons,4/5 doors,4,158949
Mercedes-Benz,G 63 AMG,Germany,2019,72890,577,Automatic,Petrol,4x4,14.4,343,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,158949
Mercedes-Benz,SL 63 AMG,Germany,2022,9000,577,Automatic,Petrol,4x4,12.2,292,Grey,Black interior,Full leather interior,Cabriolet,2/3 doors,2,158949
Audi,RS6,Germany,2024,30,621,Automatic,Petrol,4x4,12.1,263,Black,Black interior,Full leather interior,Station Wagon,4/5 doors,5,158999
BMW,M4,Germany,2019,185,425,Automatic,Petrol,4x2,10.0,227,White,Black interior,Part leather interior,Coupe,2/3 doors,5,158999
Audi,RS6,Netherlands,2024,20,621,Automatic,Petrol,4x4,12.1,263,Black,Brown interior,Full leather interior,Station Wagon,4/5 doors,5,158999
Audi,RS6,Netherlands,2024,30,621,Automatic,Petrol,4x4,12.1,263,Black,Black interior,Full leather interior,Station Wagon,4/5 doors,5,158999
Audi,RS6,Netherlands,2024,25,621,Automatic,Petrol,4x4,12.1,263,Grey,Brown interior,Full leather interior,Station Wagon,4/5 doors,5,158999
Audi,RS6,Germany,2024,25,621,Automatic,Petrol,4x4,12.1,263,Grey,Brown interior,Full leather interior,Station Wagon,4/5 doors,5,158999
Audi,RS6,Germany,2024,28,621,Automatic,Petrol,4x4,12.1,263,Black,Brown interior,Full leather interior,Station Wagon,4/5 doors,5,158999
Audi,RS6,Netherlands,2024,28,621,Automatic,Petrol,4x4,12.1,263,Black,Brown interior,Full leather interior,Station Wagon,4/5 doors,5,158999
Audi,R8,Germany,2024,0,562,Automatic,Petrol,4x2,12.9,291,Black,Black interior,Full leather interior,Coupe,2/3 doors,2,158949
Audi,RS6,Germany,2024,1020,621,Automatic,Petrol,4x4,12.1,263,Grey,Brown interior,Full leather interior,Station Wagon,4/5 doors,5,157949
Audi,RS6,Netherlands,2024,1020,621,Automatic,Petrol,4x4,12.1,263,Grey,Brown interior,Full leather interior,Station Wagon,4/5 doors,5,157949
Audi,RS6,Germany,2024,1110,621,Automatic,Petrol,4x4,12.1,263,Black,Black interior,Alcantara interior,Station Wagon,4/5 doors,5,157949
Audi,RS6,Netherlands,2024,1110,621,Automatic,Petrol,4x4,12.1,263,Black,Black interior,Alcantara interior,Station Wagon,4/5 doors,5,157949
Toyota,Land Cruiser,Germany,2023,8699,295,Automatic,Diesel,4x4,9.0,198,White,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,157949
Mercedes-Benz,SL 63 AMG,Germany,2023,7850,577,Automatic,Petrol,4x4,12.2,292,Grey,Other interior color,Full leather interior,Cabriolet,2/3 doors,4,157949
Audi,RS6,Germany,2024,0,621,Automatic,Petrol,4x4,12.1,263,Black,Black interior,Full leather interior,Station Wagon,4/5 doors,5,157899
Porsche,Cayenne,Germany,2024,9900,493,Automatic,Petrol,4x4,12.0,287,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,157899
Audi,RS6,Germany,2024,0,621,Automatic,Petrol,4x4,12.1,263,Black,Black interior,Full leather interior,Station Wagon,4/5 doors,5,157899
Mercedes-Benz,S 580,Germany,2024,5556,496,Automatic,Petrol,4x4,11.0,260,Black,Black interior,Full leather interior,Sedans / saloons,4/5 doors,5,157899
Audi,RS6,Germany,2024,10,621,Automatic,Petrol,4x4,12.1,263,Black,Black interior,Full leather interior,Station Wagon,4/5 doors,5,157899
Porsche,992,Germany,2021,20000,444,Automatic,Petrol,4x4,9.9,225,Black,Beige interior,Full leather interior,Cabriolet,2/3 doors,4,157899
Audi,RS7,Germany,2024,16500,591,Automatic,Petrol,4x4,12.0,263,Grey,Brown interior,Full leather interior,Sedans / saloons,4/5 doors,5,157899
Audi,R8,Germany,2021,31200,612,Automatic,Petrol,4x4,13.3,304,Grey,Black interior,Full leather interior,Cabriolet,2/3 doors,2,157899
Audi,RS6,Germany,2024,1,591,Automatic,Petrol,4x4,12.1,263,Grey,Black interior,Full leather interior,Sedans / saloons,4/5 doors,5,157899
Audi,RS6,Germany,2024,0,591,Automatic,Petrol,4x4,12.1,263,Grey,Black interior,Full leather interior,Sedans / saloons,4/5 doors,5,157899
Audi,RS6,Germany,2024,8000,591,Automatic,Petrol,4x4,12.1,263,White,Black interior,Part leather interior,Station Wagon,4/5 doors,5,157899
Audi,RS6,Germany,2024,10,621,Automatic,Petrol,4x4,12.1,263,Black,Black interior,Full leather interior,Station Wagon,4/5 doors,5,157849
Mercedes-Benz,G 63 AMG,Germany,2018,41000,577,Automatic,Petrol,4x4,14.4,343,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,157849
Audi,R8,France,2022,19824,562,Automatic,Petrol,4x2,12.9,293,Grey,Black interior,Full leather interior,Coupe,2/3 doors,2,157849
BMW,X6 M,Netherlands,2024,8809,524,Automatic,Petrol,4x4,8.0,195,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,156299
Porsche,992,Germany,2024,12900,389,Automatic,Petrol,4x2,9.4,215,Grey,Black interior,Full leather interior,Coupe,2/3 doors,4,156299
Audi,SQ8,Germany,2024,50,500,Automatic,Petrol,4x4,12.0,275,Silver,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,156299
Mercedes-Benz,E 63 AMG,Netherlands,2022,30794,603,Automatic,Petrol,4x4,11.4,273,White,Black interior,Full leather interior,Sedans / saloons,4/5 doors,5,156299
Porsche,Cayman,Netherlands,2023,9893,394,Automatic,Petrol,4x2,9.6,230,Yellow,Black interior,Full leather interior,Coupe,2/3 doors,2,156299
BMW,M3,Netherlands,2024,3950,503,Automatic,Petrol,4x4,10.0,248,Grey,Black interior,Full leather interior,Sedans / saloons,4/5 doors,5,156299
BMW,M4,Netherlands,2017,501,493,Automatic,Petrol,4x2,8.4,197,Grey,Brown interior,Full leather interior,Coupe,2/3 doors,4,156299
Audi,RS6,Belgium,2023,14000,591,Automatic,Petrol,4x4,12.1,263,Green,Other interior color,Full leather interior,Station Wagon,4/5 doors,5,156299
Mercedes-Benz,G 63 AMG,Italy,2020,39000,577,Automatic,Petrol,4x4,13.1,373,White,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,156299
Porsche,992,France,2020,39990,444,Automatic,Petrol,4x4,9.9,227,Blue,Grey interior,Full leather interior,Coupe,2/3 doors,4,156299
Mercedes-Benz,G 63 AMG,Germany,2021,55000,577,Automatic,Petrol,4x4,15.6,373,Black,Other interior color,Full leather interior,SUV / offroad,4/5 doors,5,156299
Porsche,Cayman,France,2021,15390,420,Automatic,Petrol,4x2,10.1,242,Grey,Other interior color,Other interior material,Coupe,2/3 doors,2,156299
Mercedes-Benz,G 500,Germany,2023,16885,416,Automatic,Petrol,4x4,14.2,340,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,156299
Porsche,992,Spain,2020,33789,444,Automatic,Petrol,4x4,9.9,227,Black,Other interior color,Other interior material,Coupe,2/3 doors,4,156299
Mercedes-Benz,SL 63 AMG,Germany,2024,4379,577,Automatic,Petrol,4x4,12.9,298,Silver,Black interior,Full leather interior,Cabriolet,2/3 doors,4,155199
BMW,M3,Belgium,2024,5700,543,Automatic,Petrol,4x2,10.8,248,Black,Black interior,Full leather interior,Sedans / saloons,4/5 doors,5,156299
Porsche,991,Germany,2013,43220,424,Manual,Petrol,4x2,9.4,224,Grey,Black interior,Full leather interior,Coupe,2/3 doors,4,156299
Porsche,Cayman,Germany,2023,12718,493,Automatic,Petrol,4x2,12.5,299,Green,Black interior,Alcantara interior,Coupe,2/3 doors,2,156299
Audi,RS6,Netherlands,2021,45000,591,Automatic,Petrol,4x4,12.1,263,Green,Black interior,Full leather interior,Station Wagon,4/5 doors,5,156299
Porsche,991,Germany,2016,4800,424,Automatic,Petrol,4x4,9.3,216,Grey,Black interior,Full leather interior,Cabriolet,2/3 doors,4,156099
Maserati,Levante,Austria,2021,44000,573,Automatic,Petrol,4x4,13.2,317,Black,Other interior color,Full leather interior,SUV / offroad,4/5 doors,5,156099
Mercedes-Benz,G 500,Netherlands,2018,57555,416,Automatic,Petrol,4x4,12.3,289,Black,Other interior color,Full leather interior,SUV / offroad,4/5 doors,5,156099
Land Rover,Range Rover Sport,Germany,2024,4900,394,Automatic,Petrol,4x4,10.0,229,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,156099
BMW,X6 M,Austria,2024,15441,523,Automatic,Petrol,4x4,8.0,195,Green,Black interior,Full leather interior,SUV / offroad,4/5 doors,4,156099
Porsche,992,Germany,2024,7,389,Automatic,Petrol,4x2,9.4,215,White,Black interior,Full leather interior,Coupe,2/3 doors,4,155999
Land Rover,Range Rover,Italy,2024,300,245,Automatic,Diesel,4x4,7.3,215,Green,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,155999
Porsche,992,Italy,2024,132,389,Automatic,Petrol,4x2,9.4,215,Grey,Black interior,Other interior material,Coupe,2/3 doors,4,155999
BMW,M3,Germany,2024,0,543,Automatic,Petrol,4x4,10.0,248,White,Black interior,Full leather interior,Sedans / saloons,4/5 doors,5,155999
Porsche,Cayenne,Poland,2024,12,349,Automatic,Petrol,4x4,10.3,247,Red,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,155999
Porsche,992,Poland,2023,13745,380,Automatic,Petrol,4x2,9.4,215,Blue,Black interior,Full leather interior,Coupe,2/3 doors,4,155949
BMW,X5 M,Poland,2024,10,617,Automatic,Petrol,4x4,12.9,291,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,155949
BMW,X5 M,Poland,2024,10,617,Automatic,Petrol,4x4,8.0,195,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,155949
Land Rover,Range Rover Sport,Germany,2024,13,394,Automatic,Petrol,4x4,10.0,229,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,155949
Audi,SQ8,Poland,2024,5,500,Automatic,Petrol,4x4,12.0,275,Red,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,155899
Mercedes-Benz,GLS 63,Netherlands,2021,67845,603,Automatic,Petrol,4x4,11.0,260,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,7,155849
Mercedes-Benz,S 580,Germany,2022,29999,496,Automatic,Petrol,4x4,11.0,260,Black,Black interior,Full leather interior,Sedans / saloons,4/5 doors,5,155799
Volkswagen,T6 California,Germany,2024,10,177,Automatic,Diesel,4x4,6.8,180,Black,Brown interior,Full leather interior,Cargo VAN,4/5 doors,4,155799
Mercedes-Benz,G 400,Germany,2023,56000,326,Automatic,Diesel,4x4,11.2,297,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,155799
Audi,RSQ8,Germany,2024,50,591,Automatic,Petrol,4x4,12.1,277,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,155799
Mercedes-Benz,GLE 450,Netherlands,2024,8457,363,Automatic,Diesel,4x4,11.0,260,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,154299
Aston Martin,Vantage,Spain,2021,11900,503,Automatic,Petrol,4x2,10.5,264,Blue,Other interior color,Other interior material,Coupe,2/3 doors,2,154299
Porsche,992,Spain,2021,25900,444,Automatic,Petrol,4x2,9.6,220,Black,Other interior color,Other interior material,Coupe,2/3 doors,4,154249
Ford,F-150,Germany,2024,10,451,Automatic,Petrol,4x4,16.4,293,Black,Black interior,Full leather interior,Pick-up,4/5 doors,5,154249
Porsche,Panamera,Germany,2024,0,349,Automatic,Petrol,4x2,10.7,207,Grey,Brown interior,Full leather interior,Sedans / saloons,4/5 doors,5,154249
Mercedes-Benz,GLE 63 AMG,France,2023,15500,613,Automatic,Other fuel type,4x4,11.0,281,Black,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,154199
Mercedes-Benz,GLE 63 AMG,France,2023,14500,613,Automatic,Other fuel type,4x4,11.0,277,Black,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,154199
Mercedes-Benz,G 63 AMG,Germany,2019,61000,577,Automatic,Petrol,4x4,14.4,343,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,154199
BMW,X7,Netherlands,2024,8999,375,Automatic,Petrol,4x4,8.0,195,Blue,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,154249
Porsche,992,France,2021,22900,451,Automatic,Petrol,4x2,10.1,221,Grey,Other interior color,Full leather interior,Coupe,2/3 doors,4,154199
Porsche,992,Italy,2021,40000,444,Automatic,Petrol,4x4,9.9,227,Grey,Black interior,Full leather interior,Coupe,2/3 doors,4,154199
Aston Martin,Vantage,Spain,2022,1700,503,Automatic,Petrol,4x2,10.5,264,Black,Other interior color,Other interior material,Coupe,2/3 doors,2,154199
Land Rover,Range Rover Sport,France,2023,8500,503,Automatic,Hybrid,4x4,10.0,19,Blue,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,154199
Audi,RS7,Germany,2024,0,621,Automatic,Petrol,4x4,12.0,263,Black,Black interior,Full leather interior,Sedans / saloons,4/5 doors,5,154199
Porsche,992,Germany,2022,21800,473,Automatic,Petrol,4x2,10.1,221,White,Black interior,Alcantara interior,Coupe,2/3 doors,4,154199
Porsche,992,France,2019,40000,444,Automatic,Petrol,4x4,8.7,207,Black,Black interior,Alcantara interior,Cabriolet,2/3 doors,4,154199
Maserati,Grecale,France,2022,22500,524,Automatic,Petrol,4x4,10.6,254,Black,Brown interior,Full leather interior,SUV / offroad,4/5 doors,5,154199
Porsche,992,Germany,2023,14816,444,Automatic,Petrol,4x2,9.8,223,Grey,Black interior,Full leather interior,Cabriolet,2/3 doors,4,154199
